,task_type,task_name,digest,lang_train,lang_pred,model_id,model_type,score
224,token-classification,udpos28,493de58c,de,orv,xlm-roberta-base,ft,49.15361402500359
225,token-classification,udpos28,493de58c,de,sq,xlm-roberta-base,ft,82.32104121475055
226,token-classification,udpos28,493de58c,de,sl,xlm-roberta-base,ft,73.70911505894072
227,token-classification,udpos28,493de58c,de,gub,xlm-roberta-base,ft,18.101545253863137
228,token-classification,udpos28,493de58c,de,kmr,xlm-roberta-base,ft,66.16921005385996
229,token-classification,udpos28,493de58c,de,tr,xlm-roberta-base,ft,73.5914227015922
230,token-classification,udpos28,493de58c,de,fi,xlm-roberta-base,ft,82.5281363438871
231,token-classification,udpos28,493de58c,de,id,xlm-roberta-base,ft,80.1148190425032
232,token-classification,udpos28,493de58c,de,uk,xlm-roberta-base,ft,87.97283054221806
233,token-classification,udpos28,493de58c,de,pl,xlm-roberta-base,ft,85.98769200310174
234,token-classification,udpos28,493de58c,de,pt,xlm-roberta-base,ft,87.16794634189392
235,token-classification,udpos28,493de58c,de,kk,xlm-roberta-base,ft,78.99649941656943
236,token-classification,udpos28,493de58c,de,la,xlm-roberta-base,ft,68.4984630978219
237,token-classification,udpos28,493de58c,de,fro,xlm-roberta-base,ft,12.063601797442102
238,token-classification,udpos28,493de58c,de,bxr,xlm-roberta-base,ft,42.603668261563
239,token-classification,udpos28,493de58c,de,urb,xlm-roberta-base,ft,9.166666666666666
240,token-classification,udpos28,493de58c,de,ko,xlm-roberta-base,ft,60.67953449767779
241,token-classification,udpos28,493de58c,de,et,xlm-roberta-base,ft,84.87303722188912
242,token-classification,udpos28,493de58c,de,hr,xlm-roberta-base,ft,87.83594394064303
243,token-classification,udpos28,493de58c,de,got,xlm-roberta-base,ft,3.922337713277113
244,token-classification,udpos28,493de58c,de,gsw,xlm-roberta-base,ft,41.62049861495845
245,token-classification,udpos28,493de58c,de,aii,xlm-roberta-base,ft,17.218543046357617
246,token-classification,udpos28,493de58c,de,sme,xlm-roberta-base,ft,21.298701298701296
247,token-classification,udpos28,493de58c,de,pcm,xlm-roberta-base,ft,19.95539137101833
248,token-classification,udpos28,493de58c,de,lv,xlm-roberta-base,ft,81.98739117382168
249,token-classification,udpos28,493de58c,de,zh,xlm-roberta-base,ft,47.43403282775815
250,token-classification,udpos28,493de58c,de,tl,xlm-roberta-base,ft,63.59404096834265
251,token-classification,udpos28,493de58c,de,bm,xlm-roberta-base,ft,16.18317297258193
252,token-classification,udpos28,493de58c,de,lt,xlm-roberta-base,ft,81.72350075592138
253,token-classification,udpos28,493de58c,de,gl,xlm-roberta-base,ft,81.91933240611962
254,token-classification,udpos28,493de58c,de,vi,xlm-roberta-base,ft,56.41154328732748
255,token-classification,udpos28,493de58c,de,el,xlm-roberta-base,ft,88.34892232614884
256,token-classification,udpos28,493de58c,de,ca,xlm-roberta-base,ft,85.62584639195202
257,token-classification,udpos28,493de58c,de,cs,xlm-roberta-base,ft,86.43917495468129
258,token-classification,udpos28,493de58c,de,myv,xlm-roberta-base,ft,27.973352890844637
259,token-classification,udpos28,493de58c,de,bho,xlm-roberta-base,ft,42.80570142535634
260,token-classification,udpos28,493de58c,de,th,xlm-roberta-base,ft,57.85771884239763
261,token-classification,udpos28,493de58c,de,mr,xlm-roberta-base,ft,85.88957055214725
262,token-classification,udpos28,493de58c,de,eu,xlm-roberta-base,ft,75.42873553786822
263,token-classification,udpos28,493de58c,de,sk,xlm-roberta-base,ft,86.15161524208492
264,token-classification,udpos28,493de58c,de,quc,xlm-roberta-base,ft,20.010097610232243
265,token-classification,udpos28,493de58c,de,yo,xlm-roberta-base,ft,16.265991845915927
266,token-classification,udpos28,493de58c,de,wbp,xlm-roberta-base,ft,19.838056680161944
267,token-classification,udpos28,493de58c,de,ta,xlm-roberta-base,ft,84.05572755417957
268,token-classification,udpos28,493de58c,de,mt,xlm-roberta-base,ft,13.988982208976791
269,token-classification,udpos28,493de58c,de,grc,xlm-roberta-base,ft,53.038835234732886
270,token-classification,udpos28,493de58c,de,is,xlm-roberta-base,ft,82.98338421383794
271,token-classification,udpos28,493de58c,de,gun,xlm-roberta-base,ft,19.650986342943856
272,token-classification,udpos28,493de58c,de,ur,xlm-roberta-base,ft,66.66216398757261
273,token-classification,udpos28,493de58c,de,ro,xlm-roberta-base,ft,81.36168589682464
274,token-classification,udpos28,493de58c,de,fa,xlm-roberta-base,ft,75.09289188291092
275,token-classification,udpos28,493de58c,de,apu,xlm-roberta-base,ft,21.405228758169933
276,token-classification,udpos28,493de58c,de,ja,xlm-roberta-base,ft,27.887278926060088
277,token-classification,udpos28,493de58c,de,hu,xlm-roberta-base,ft,85.54747320061256
278,token-classification,udpos28,493de58c,de,hi,xlm-roberta-base,ft,72.70456808248537
279,token-classification,udpos28,493de58c,de,lzh,xlm-roberta-base,ft,17.634645380310122
280,token-classification,udpos28,493de58c,de,koi,xlm-roberta-base,ft,28.96305125148987
281,token-classification,udpos28,493de58c,de,fo,xlm-roberta-base,ft,70.16055415346615
282,token-classification,udpos28,493de58c,de,sa,xlm-roberta-base,ft,4.265775506192255
283,token-classification,udpos28,493de58c,de,olo,xlm-roberta-base,ft,41.06182795698925
284,token-classification,udpos28,493de58c,de,ar,xlm-roberta-base,ft,78.71777924653007
285,token-classification,udpos28,493de58c,de,wo,xlm-roberta-base,ft,20.760423417584793
286,token-classification,udpos28,493de58c,de,bg,xlm-roberta-base,ft,90.49860086491987
287,token-classification,udpos28,493de58c,de,aqz,xlm-roberta-base,ft,13.367609254498714
288,token-classification,udpos28,493de58c,de,mpu,xlm-roberta-base,ft,1.36986301369863
289,token-classification,udpos28,493de58c,de,xnr,xlm-roberta-base,ft,33.850437549721555
290,token-classification,udpos28,493de58c,de,br,xlm-roberta-base,ft,53.72685551511315
291,token-classification,udpos28,493de58c,de,te,xlm-roberta-base,ft,83.21775312066573
292,token-classification,udpos28,493de58c,de,yue,xlm-roberta-base,ft,41.83072280500072
293,token-classification,udpos28,493de58c,de,cu,xlm-roberta-base,ft,16.379224404346527
294,token-classification,udpos28,493de58c,de,krl,xlm-roberta-base,ft,56.72268907563025
295,token-classification,udpos28,493de58c,de,hsb,xlm-roberta-base,ft,41.384128166915055
296,token-classification,udpos28,493de58c,de,ajp,xlm-roberta-base,ft,60.45627376425855
297,token-classification,udpos28,493de58c,de,kpv,xlm-roberta-base,ft,24.056072853780826
298,token-classification,udpos28,493de58c,de,ga,xlm-roberta-base,ft,60.241954428000945
299,token-classification,udpos28,493de58c,de,nyq,xlm-roberta-base,ft,24.358974358974358
300,token-classification,udpos28,493de58c,de,myu,xlm-roberta-base,ft,6.765327695560254
301,token-classification,udpos28,493de58c,de,gv,xlm-roberta-base,ft,17.279666897987507
302,token-classification,udpos28,493de58c,de,sms,xlm-roberta-base,ft,23.42093130474873
303,token-classification,udpos28,493de58c,de,af,xlm-roberta-base,ft,88.11487627943954
304,token-classification,udpos28,493de58c,de,otk,xlm-roberta-base,ft,30.76923076923077
305,token-classification,udpos28,493de58c,de,tpn,xlm-roberta-base,ft,20.503597122302157
306,token-classification,udpos28,493de58c,de,be,xlm-roberta-base,ft,88.44616537596802
307,token-classification,udpos28,493de58c,de,sr,xlm-roberta-base,ft,88.25847123719464
308,token-classification,udpos28,493de58c,de,mdf,xlm-roberta-base,ft,25.02677615137451
309,token-classification,udpos28,493de58c,de,hyw,xlm-roberta-base,ft,74.52189229994968
310,token-classification,udpos28,493de58c,de,gd,xlm-roberta-base,ft,48.18796068796069
311,token-classification,udpos28,493de58c,de,kfm,xlm-roberta-base,ft,28.37837837837838
312,token-classification,udpos28,493de58c,de,he,xlm-roberta-base,ft,94.79166666666666
313,token-classification,udpos28,493de58c,de,ug,xlm-roberta-base,ft,70.68009040476679
314,token-classification,udpos28,493de58c,de,ckt,xlm-roberta-base,ft,26.71159985810571
315,token-classification,udpos28,493de58c,it,en,xlm-roberta-base,ft,89.28712506254443
316,token-classification,udpos28,493de58c,it,nl,xlm-roberta-base,ft,89.78637005649718
317,token-classification,udpos28,493de58c,it,de,xlm-roberta-base,ft,84.18463886193308
318,token-classification,udpos28,493de58c,it,it,xlm-roberta-base,ft,96.6465553528834
319,token-classification,udpos28,493de58c,it,fr,xlm-roberta-base,ft,91.87914517317613
320,token-classification,udpos28,493de58c,it,es,xlm-roberta-base,ft,94.07415884641794
321,token-classification,udpos28,493de58c,it,ru,xlm-roberta-base,ft,90.7398435430838
