,task_type,task_name,digest,lang_train,lang_pred,model_id,model_type,score
43,token-classification,udpos28,fce84d6d,en,gl,xlm-roberta-base,ft,87.13490959666204
44,token-classification,udpos28,fce84d6d,en,vi,xlm-roberta-base,ft,66.07277289836888
45,token-classification,udpos28,fce84d6d,en,el,xlm-roberta-base,ft,87.79991866612444
46,token-classification,udpos28,fce84d6d,en,ca,xlm-roberta-base,ft,90.02708454246469
47,token-classification,udpos28,fce84d6d,en,cs,xlm-roberta-base,ft,87.80069570329724
48,token-classification,udpos28,fce84d6d,en,myv,xlm-roberta-base,ft,43.442121989976776
49,token-classification,udpos28,fce84d6d,en,bho,xlm-roberta-base,ft,48.94223555888972
50,token-classification,udpos28,fce84d6d,en,th,xlm-roberta-base,ft,53.552549054744205
51,token-classification,udpos28,fce84d6d,en,mr,xlm-roberta-base,ft,87.73006134969326
52,token-classification,udpos28,fce84d6d,en,eu,xlm-roberta-base,ft,77.3898416345286
53,token-classification,udpos28,fce84d6d,en,sk,xlm-roberta-base,ft,88.44759526303069
54,token-classification,udpos28,fce84d6d,en,quc,xlm-roberta-base,ft,26.910131268933018
55,token-classification,udpos28,fce84d6d,en,yo,xlm-roberta-base,ft,22.648671446646983
56,token-classification,udpos28,fce84d6d,en,wbp,xlm-roberta-base,ft,30.364372469635626
57,token-classification,udpos28,fce84d6d,en,ta,xlm-roberta-base,ft,84.4814241486068
58,token-classification,udpos28,fce84d6d,en,mt,xlm-roberta-base,ft,21.1957012553057
59,token-classification,udpos28,fce84d6d,en,grc,xlm-roberta-base,ft,64.95492078312374
60,token-classification,udpos28,fce84d6d,en,is,xlm-roberta-base,ft,84.76206567080702
61,token-classification,udpos28,fce84d6d,en,gun,xlm-roberta-base,ft,26.176024279210925
62,token-classification,udpos28,fce84d6d,en,ur,xlm-roberta-base,ft,66.46629744698095
63,token-classification,udpos28,fce84d6d,en,ro,xlm-roberta-base,ft,85.43530084866978
64,token-classification,udpos28,fce84d6d,en,fa,xlm-roberta-base,ft,75.41310455245748
65,token-classification,udpos28,fce84d6d,en,apu,xlm-roberta-base,ft,28.431372549019606
66,token-classification,udpos28,fce84d6d,en,ja,xlm-roberta-base,ft,31.15988351445415
67,token-classification,udpos28,fce84d6d,en,hu,xlm-roberta-base,ft,85.42304747320061
68,token-classification,udpos28,fce84d6d,en,hi,xlm-roberta-base,ft,72.62525523549166
69,token-classification,udpos28,fce84d6d,en,lzh,xlm-roberta-base,ft,26.305165611523996
70,token-classification,udpos28,fce84d6d,en,koi,xlm-roberta-base,ft,41.35876042908224
71,token-classification,udpos28,fce84d6d,en,fo,xlm-roberta-base,ft,76.56661117972399
72,token-classification,udpos28,fce84d6d,en,sa,xlm-roberta-base,ft,28.415569097700022
73,token-classification,udpos28,fce84d6d,en,olo,xlm-roberta-base,ft,64.04569892473118
74,token-classification,udpos28,fce84d6d,en,ar,xlm-roberta-base,ft,79.42592767444057
75,token-classification,udpos28,fce84d6d,en,wo,xlm-roberta-base,ft,28.688701663426226
76,token-classification,udpos28,fce84d6d,en,bg,xlm-roberta-base,ft,91.00737725769524
77,token-classification,udpos28,fce84d6d,en,aqz,xlm-roberta-base,ft,17.737789203084834
78,token-classification,udpos28,fce84d6d,en,mpu,xlm-roberta-base,ft,10.273972602739725
79,token-classification,udpos28,fce84d6d,en,xnr,xlm-roberta-base,ft,42.243436754176614
80,token-classification,udpos28,fce84d6d,en,br,xlm-roberta-base,ft,63.99746795379016
81,token-classification,udpos28,fce84d6d,en,te,xlm-roberta-base,ft,85.02080443828017
82,token-classification,udpos28,fce84d6d,en,yue,xlm-roberta-base,ft,47.50682569334674
83,token-classification,udpos28,fce84d6d,en,cu,xlm-roberta-base,ft,52.477320307048146
84,token-classification,udpos28,fce84d6d,en,krl,xlm-roberta-base,ft,70.36199095022624
85,token-classification,udpos28,fce84d6d,en,hsb,xlm-roberta-base,ft,73.93815201192251
86,token-classification,udpos28,fce84d6d,en,ajp,xlm-roberta-base,ft,65.27249683143219
87,token-classification,udpos28,fce84d6d,en,kpv,xlm-roberta-base,ft,36.017599508850914
88,token-classification,udpos28,fce84d6d,en,ga,xlm-roberta-base,ft,67.47709654686399
89,token-classification,udpos28,fce84d6d,en,nyq,xlm-roberta-base,ft,44.871794871794876
90,token-classification,udpos28,fce84d6d,en,myu,xlm-roberta-base,ft,13.530655391120508
91,token-classification,udpos28,fce84d6d,en,gv,xlm-roberta-base,ft,27.446217904233173
92,token-classification,udpos28,fce84d6d,en,sms,xlm-roberta-base,ft,31.3969571230982
93,token-classification,udpos28,fce84d6d,en,af,xlm-roberta-base,ft,89.15830269303389
94,token-classification,udpos28,fce84d6d,en,otk,xlm-roberta-base,ft,37.10407239819005
95,token-classification,udpos28,fce84d6d,en,tpn,xlm-roberta-base,ft,23.021582733812952
96,token-classification,udpos28,fce84d6d,en,be,xlm-roberta-base,ft,87.87159630277293
97,token-classification,udpos28,fce84d6d,en,sr,xlm-roberta-base,ft,88.59119166447772
98,token-classification,udpos28,fce84d6d,en,mdf,xlm-roberta-base,ft,42.056408425562296
99,token-classification,udpos28,fce84d6d,en,hyw,xlm-roberta-base,ft,79.24006039255158
100,token-classification,udpos28,fce84d6d,en,gd,xlm-roberta-base,ft,58.353808353808354
101,token-classification,udpos28,fce84d6d,en,kfm,xlm-roberta-base,ft,39.189189189189186
102,token-classification,udpos28,fce84d6d,en,he,xlm-roberta-base,ft,92.70833333333334
103,token-classification,udpos28,fce84d6d,en,ug,xlm-roberta-base,ft,74.26546126977604
104,token-classification,udpos28,fce84d6d,en,ckt,xlm-roberta-base,ft,29.90422135509046
105,token-classification,udpos28,fce84d6d,nl,en,xlm-roberta-base,ft,88.81442077265426
106,token-classification,udpos28,fce84d6d,nl,nl,xlm-roberta-base,ft,96.30561440677965
107,token-classification,udpos28,fce84d6d,nl,de,xlm-roberta-base,ft,89.18262891204101
108,token-classification,udpos28,fce84d6d,nl,it,xlm-roberta-base,ft,89.58421028015528
109,token-classification,udpos28,fce84d6d,nl,fr,xlm-roberta-base,ft,87.211285398463
110,token-classification,udpos28,fce84d6d,nl,es,xlm-roberta-base,ft,90.4074158846418
111,token-classification,udpos28,fce84d6d,nl,ru,xlm-roberta-base,ft,88.91752743809874
112,token-classification,udpos28,fce84d6d,nl,sv,xlm-roberta-base,ft,90.68803683697865
113,token-classification,udpos28,fce84d6d,nl,no,xlm-roberta-base,ft,87.42030596335232
114,token-classification,udpos28,fce84d6d,nl,da,xlm-roberta-base,ft,89.16492068243042
115,token-classification,udpos28,fce84d6d,nl,nds,xlm-roberta-base,ft,63.258426966292134
116,token-classification,udpos28,fce84d6d,nl,akk,xlm-roberta-base,ft,29.82321291314374
117,token-classification,udpos28,fce84d6d,nl,hy,xlm-roberta-base,ft,86.92841752453914
118,token-classification,udpos28,fce84d6d,nl,cy,xlm-roberta-base,ft,69.93146318138349
119,token-classification,udpos28,fce84d6d,nl,orv,xlm-roberta-base,ft,75.63155625808305
120,token-classification,udpos28,fce84d6d,nl,sq,xlm-roberta-base,ft,76.46420824295011
121,token-classification,udpos28,fce84d6d,nl,sl,xlm-roberta-base,ft,77.27046322430682
122,token-classification,udpos28,fce84d6d,nl,gub,xlm-roberta-base,ft,25.165562913907287
123,token-classification,udpos28,fce84d6d,nl,kmr,xlm-roberta-base,ft,77.87253141831239
124,token-classification,udpos28,fce84d6d,nl,tr,xlm-roberta-base,ft,78.0457113507961
125,token-classification,udpos28,fce84d6d,nl,fi,xlm-roberta-base,ft,86.5562236331273
126,token-classification,udpos28,fce84d6d,nl,id,xlm-roberta-base,ft,85.36896528570469
127,token-classification,udpos28,fce84d6d,nl,uk,xlm-roberta-base,ft,85.46082679470663
128,token-classification,udpos28,fce84d6d,nl,pl,xlm-roberta-base,ft,85.78640840771477
129,token-classification,udpos28,fce84d6d,nl,pt,xlm-roberta-base,ft,89.8508516459271
130,token-classification,udpos28,fce84d6d,nl,kk,xlm-roberta-base,ft,82.46207701283548
131,token-classification,udpos28,fce84d6d,nl,la,xlm-roberta-base,ft,78.92846519109368
132,token-classification,udpos28,fce84d6d,nl,fro,xlm-roberta-base,ft,55.70342205323195
133,token-classification,udpos28,fce84d6d,nl,bxr,xlm-roberta-base,ft,61.42344497607656
134,token-classification,udpos28,fce84d6d,nl,urb,xlm-roberta-base,ft,15.416666666666668
135,token-classification,udpos28,fce84d6d,nl,ko,xlm-roberta-base,ft,61.69671711374433
136,token-classification,udpos28,fce84d6d,nl,et,xlm-roberta-base,ft,87.92111617053686
137,token-classification,udpos28,fce84d6d,nl,hr,xlm-roberta-base,ft,87.34954657873043
138,token-classification,udpos28,fce84d6d,nl,got,xlm-roberta-base,ft,24.338105510884485
139,token-classification,udpos28,fce84d6d,nl,gsw,xlm-roberta-base,ft,49.03047091412742
140,token-classification,udpos28,fce84d6d,nl,aii,xlm-roberta-base,ft,15.894039735099339
141,token-classification,udpos28,fce84d6d,nl,sme,xlm-roberta-base,ft,39.9000999000999
142,token-classification,udpos28,fce84d6d,nl,pcm,xlm-roberta-base,ft,43.34704119328083
143,token-classification,udpos28,fce84d6d,nl,lv,xlm-roberta-base,ft,86.20034023816672
144,token-classification,udpos28,fce84d6d,nl,zh,xlm-roberta-base,ft,52.543591874570474
145,token-classification,udpos28,fce84d6d,nl,tl,xlm-roberta-base,ft,74.86033519553072
146,token-classification,udpos28,fce84d6d,nl,bm,xlm-roberta-base,ft,30.0151920711857
147,token-classification,udpos28,fce84d6d,nl,lt,xlm-roberta-base,ft,85.63749370065513
148,token-classification,udpos28,fce84d6d,nl,gl,xlm-roberta-base,ft,87.34353268428373
149,token-classification,udpos28,fce84d6d,nl,vi,xlm-roberta-base,ft,65.17774989544124
150,token-classification,udpos28,fce84d6d,nl,el,xlm-roberta-base,ft,85.96990646604311
151,token-classification,udpos28,fce84d6d,nl,ca,xlm-roberta-base,ft,89.57245115109306
152,token-classification,udpos28,fce84d6d,nl,cs,xlm-roberta-base,ft,86.93694576453873
153,token-classification,udpos28,fce84d6d,nl,myv,xlm-roberta-base,ft,44.17552866397751
154,token-classification,udpos28,fce84d6d,nl,bho,xlm-roberta-base,ft,50.697674418604656
155,token-classification,udpos28,fce84d6d,nl,th,xlm-roberta-base,ft,65.61688020786669
156,token-classification,udpos28,fce84d6d,nl,mr,xlm-roberta-base,ft,90.1840490797546
157,token-classification,udpos28,fce84d6d,nl,eu,xlm-roberta-base,ft,78.53040124723066
158,token-classification,udpos28,fce84d6d,nl,sk,xlm-roberta-base,ft,87.78699750261822
159,token-classification,udpos28,fce84d6d,nl,quc,xlm-roberta-base,ft,31.353079771120836
160,token-classification,udpos28,fce84d6d,nl,yo,xlm-roberta-base,ft,20.666385491353857
161,token-classification,udpos28,fce84d6d,nl,wbp,xlm-roberta-base,ft,34.81781376518219
162,token-classification,udpos28,fce84d6d,nl,ta,xlm-roberta-base,ft,84.90712074303406
163,token-classification,udpos28,fce84d6d,nl,mt,xlm-roberta-base,ft,24.383635871037658
164,token-classification,udpos28,fce84d6d,nl,grc,xlm-roberta-base,ft,67.43208939981909
165,token-classification,udpos28,fce84d6d,nl,is,xlm-roberta-base,ft,84.43755680361679
166,token-classification,udpos28,fce84d6d,nl,gun,xlm-roberta-base,ft,27.9969650986343
167,token-classification,udpos28,fce84d6d,nl,ur,xlm-roberta-base,ft,70.41064433337836
168,token-classification,udpos28,fce84d6d,nl,ro,xlm-roberta-base,ft,83.09526079908458
169,token-classification,udpos28,fce84d6d,nl,fa,xlm-roberta-base,ft,77.79355345436969
170,token-classification,udpos28,fce84d6d,nl,apu,xlm-roberta-base,ft,29.575163398692812
171,token-classification,udpos28,fce84d6d,nl,ja,xlm-roberta-base,ft,39.8643369557497
172,token-classification,udpos28,fce84d6d,nl,hu,xlm-roberta-base,ft,87.03101071975497
173,token-classification,udpos28,fce84d6d,nl,hi,xlm-roberta-base,ft,74.89664017280076
174,token-classification,udpos28,fce84d6d,nl,lzh,xlm-roberta-base,ft,33.85631709331131
175,token-classification,udpos28,fce84d6d,nl,koi,xlm-roberta-base,ft,47.19904648390942
176,token-classification,udpos28,fce84d6d,nl,fo,xlm-roberta-base,ft,79.06889330397895
177,token-classification,udpos28,fce84d6d,nl,sa,xlm-roberta-base,ft,36.40652643994496
178,token-classification,udpos28,fce84d6d,nl,olo,xlm-roberta-base,ft,65.45698924731182
179,token-classification,udpos28,fce84d6d,nl,ar,xlm-roberta-base,ft,80.18128599754507
180,token-classification,udpos28,fce84d6d,nl,wo,xlm-roberta-base,ft,31.065024843378698
181,token-classification,udpos28,fce84d6d,nl,bg,xlm-roberta-base,ft,88.5207326380056
182,token-classification,udpos28,fce84d6d,nl,aqz,xlm-roberta-base,ft,31.619537275064268
183,token-classification,udpos28,fce84d6d,nl,mpu,xlm-roberta-base,ft,12.32876712328767
184,token-classification,udpos28,fce84d6d,nl,xnr,xlm-roberta-base,ft,46.77804295942721
185,token-classification,udpos28,fce84d6d,nl,br,xlm-roberta-base,ft,65.15271403703117
186,token-classification,udpos28,fce84d6d,nl,te,xlm-roberta-base,ft,84.46601941747572
187,token-classification,udpos28,fce84d6d,nl,yue,xlm-roberta-base,ft,54.12415576950711
188,token-classification,udpos28,fce84d6d,nl,cu,xlm-roberta-base,ft,52.905991426577614
189,token-classification,udpos28,fce84d6d,nl,krl,xlm-roberta-base,ft,73.59405300581771
190,token-classification,udpos28,fce84d6d,nl,hsb,xlm-roberta-base,ft,75.50298062593144
191,token-classification,udpos28,fce84d6d,nl,ajp,xlm-roberta-base,ft,68.31432192648923
192,token-classification,udpos28,fce84d6d,nl,kpv,xlm-roberta-base,ft,41.54302670623146
193,token-classification,udpos28,fce84d6d,nl,ga,xlm-roberta-base,ft,70.92631743794534
194,token-classification,udpos28,fce84d6d,nl,nyq,xlm-roberta-base,ft,46.15384615384615
195,token-classification,udpos28,fce84d6d,nl,myu,xlm-roberta-base,ft,20.507399577167018
196,token-classification,udpos28,fce84d6d,nl,gv,xlm-roberta-base,ft,36.05135322692575
197,token-classification,udpos28,fce84d6d,nl,sms,xlm-roberta-base,ft,33.24112494236975
198,token-classification,udpos28,fce84d6d,nl,af,xlm-roberta-base,ft,88.1347510682699
199,token-classification,udpos28,fce84d6d,nl,otk,xlm-roberta-base,ft,37.10407239819005
200,token-classification,udpos28,fce84d6d,nl,tpn,xlm-roberta-base,ft,28.848920863309353
201,token-classification,udpos28,fce84d6d,nl,be,xlm-roberta-base,ft,87.178366225331
202,token-classification,udpos28,fce84d6d,nl,sr,xlm-roberta-base,ft,88.95017949391472
203,token-classification,udpos28,fce84d6d,nl,mdf,xlm-roberta-base,ft,42.16351303106033
204,token-classification,udpos28,fce84d6d,nl,hyw,xlm-roberta-base,ft,79.55460493205838
205,token-classification,udpos28,fce84d6d,nl,gd,xlm-roberta-base,ft,58.93734643734644
206,token-classification,udpos28,fce84d6d,nl,kfm,xlm-roberta-base,ft,39.189189189189186
207,token-classification,udpos28,fce84d6d,nl,he,xlm-roberta-base,ft,91.66666666666666
208,token-classification,udpos28,fce84d6d,nl,ug,xlm-roberta-base,ft,76.51530717074174
209,token-classification,udpos28,fce84d6d,nl,ckt,xlm-roberta-base,ft,31.323164242639233
210,token-classification,udpos28,fce84d6d,de,en,xlm-roberta-base,ft,88.1297237510863
211,token-classification,udpos28,fce84d6d,de,nl,xlm-roberta-base,ft,89.51712570621469
212,token-classification,udpos28,fce84d6d,de,de,xlm-roberta-base,ft,96.91133432507931
213,token-classification,udpos28,fce84d6d,de,it,xlm-roberta-base,ft,86.45058696973949
214,token-classification,udpos28,fce84d6d,de,fr,xlm-roberta-base,ft,85.83850931677019
215,token-classification,udpos28,fce84d6d,de,es,xlm-roberta-base,ft,89.40032043945983
216,token-classification,udpos28,fce84d6d,de,ru,xlm-roberta-base,ft,89.43818918238019
217,token-classification,udpos28,fce84d6d,de,sv,xlm-roberta-base,ft,92.40945718586735
218,token-classification,udpos28,fce84d6d,de,no,xlm-roberta-base,ft,87.94671112551907
219,token-classification,udpos28,fce84d6d,de,da,xlm-roberta-base,ft,89.12501247131598
220,token-classification,udpos28,fce84d6d,de,nds,xlm-roberta-base,ft,42.58426966292135
221,token-classification,udpos28,fce84d6d,de,akk,xlm-roberta-base,ft,21.2913143735588
222,token-classification,udpos28,fce84d6d,de,hy,xlm-roberta-base,ft,85.34833612640651
223,token-classification,udpos28,fce84d6d,de,cy,xlm-roberta-base,ft,68.60057379662098
224,token-classification,udpos28,fce84d6d,de,orv,xlm-roberta-base,ft,69.40939790199742
225,token-classification,udpos28,fce84d6d,de,sq,xlm-roberta-base,ft,81.56182212581345
226,token-classification,udpos28,fce84d6d,de,sl,xlm-roberta-base,ft,76.61879462062096
227,token-classification,udpos28,fce84d6d,de,gub,xlm-roberta-base,ft,18.543046357615893
228,token-classification,udpos28,fce84d6d,de,kmr,xlm-roberta-base,ft,75.92010771992818
229,token-classification,udpos28,fce84d6d,de,tr,xlm-roberta-base,ft,76.43682588597844
230,token-classification,udpos28,fce84d6d,de,fi,xlm-roberta-base,ft,84.65430489565375
231,token-classification,udpos28,fce84d6d,de,id,xlm-roberta-base,ft,82.69656885785268
232,token-classification,udpos28,fce84d6d,de,uk,xlm-roberta-base,ft,89.07366202131396
233,token-classification,udpos28,fce84d6d,de,pl,xlm-roberta-base,ft,86.57999373051096
234,token-classification,udpos28,fce84d6d,de,pt,xlm-roberta-base,ft,88.12108375253729
235,token-classification,udpos28,fce84d6d,de,kk,xlm-roberta-base,ft,81.47024504084014
236,token-classification,udpos28,fce84d6d,de,la,xlm-roberta-base,ft,77.43342844866527
237,token-classification,udpos28,fce84d6d,de,fro,xlm-roberta-base,ft,44.250489687752044
238,token-classification,udpos28,fce84d6d,de,bxr,xlm-roberta-base,ft,50.43859649122807
239,token-classification,udpos28,fce84d6d,de,urb,xlm-roberta-base,ft,11.666666666666666
240,token-classification,udpos28,fce84d6d,de,ko,xlm-roberta-base,ft,60.834937397354615
241,token-classification,udpos28,fce84d6d,de,et,xlm-roberta-base,ft,87.25672894621704
242,token-classification,udpos28,fce84d6d,de,hr,xlm-roberta-base,ft,89.00659521846661
243,token-classification,udpos28,fce84d6d,de,got,xlm-roberta-base,ft,9.22729947048441
244,token-classification,udpos28,fce84d6d,de,gsw,xlm-roberta-base,ft,50.69252077562327
245,token-classification,udpos28,fce84d6d,de,aii,xlm-roberta-base,ft,17.218543046357617
246,token-classification,udpos28,fce84d6d,de,sme,xlm-roberta-base,ft,26.783216783216783
247,token-classification,udpos28,fce84d6d,de,pcm,xlm-roberta-base,ft,31.30271136823029
248,token-classification,udpos28,fce84d6d,de,lv,xlm-roberta-base,ft,84.4991494045832
249,token-classification,udpos28,fce84d6d,de,zh,xlm-roberta-base,ft,51.22824401860346
250,token-classification,udpos28,fce84d6d,de,tl,xlm-roberta-base,ft,73.27746741154563
251,token-classification,udpos28,fce84d6d,de,bm,xlm-roberta-base,ft,19.09860377631484
252,token-classification,udpos28,fce84d6d,de,lt,xlm-roberta-base,ft,82.773391567277
253,token-classification,udpos28,fce84d6d,de,gl,xlm-roberta-base,ft,85.91794158553546
254,token-classification,udpos28,fce84d6d,de,vi,xlm-roberta-base,ft,62.02425763278963
255,token-classification,udpos28,fce84d6d,de,el,xlm-roberta-base,ft,88.38958926392843
256,token-classification,udpos28,fce84d6d,de,ca,xlm-roberta-base,ft,87.95221512865157
257,token-classification,udpos28,fce84d6d,de,cs,xlm-roberta-base,ft,87.49497819803047
258,token-classification,udpos28,fce84d6d,de,myv,xlm-roberta-base,ft,34.5679012345679
259,token-classification,udpos28,fce84d6d,de,bho,xlm-roberta-base,ft,48.087021755438855
260,token-classification,udpos28,fce84d6d,de,th,xlm-roberta-base,ft,62.76319326225248
261,token-classification,udpos28,fce84d6d,de,mr,xlm-roberta-base,ft,82.82208588957054
262,token-classification,udpos28,fce84d6d,de,eu,xlm-roberta-base,ft,77.95191597604004
263,token-classification,udpos28,fce84d6d,de,sk,xlm-roberta-base,ft,88.13340852332232
264,token-classification,udpos28,fce84d6d,de,quc,xlm-roberta-base,ft,22.61864692022888
265,token-classification,udpos28,fce84d6d,de,yo,xlm-roberta-base,ft,16.884577534092507
266,token-classification,udpos28,fce84d6d,de,wbp,xlm-roberta-base,ft,23.481781376518217
267,token-classification,udpos28,fce84d6d,de,ta,xlm-roberta-base,ft,83.24303405572755
268,token-classification,udpos28,fce84d6d,de,mt,xlm-roberta-base,ft,15.777115506186218
269,token-classification,udpos28,fce84d6d,de,grc,xlm-roberta-base,ft,61.66661803752225
270,token-classification,udpos28,fce84d6d,de,is,xlm-roberta-base,ft,84.22898557479435
271,token-classification,udpos28,fce84d6d,de,gun,xlm-roberta-base,ft,22.003034901365705
272,token-classification,udpos28,fce84d6d,de,ur,xlm-roberta-base,ft,70.1404835877347
273,token-classification,udpos28,fce84d6d,de,ro,xlm-roberta-base,ft,83.69219033088586
274,token-classification,udpos28,fce84d6d,de,fa,xlm-roberta-base,ft,75.44331329486754
275,token-classification,udpos28,fce84d6d,de,apu,xlm-roberta-base,ft,22.22222222222222
276,token-classification,udpos28,fce84d6d,de,ja,xlm-roberta-base,ft,33.59080900632147
277,token-classification,udpos28,fce84d6d,de,hu,xlm-roberta-base,ft,86.71516079632465
278,token-classification,udpos28,fce84d6d,de,hi,xlm-roberta-base,ft,77.0566496228421
279,token-classification,udpos28,fce84d6d,de,lzh,xlm-roberta-base,ft,25.617029085237174
280,token-classification,udpos28,fce84d6d,de,koi,xlm-roberta-base,ft,34.207389749702024
281,token-classification,udpos28,fce84d6d,de,fo,xlm-roberta-base,ft,77.47409117757613
282,token-classification,udpos28,fce84d6d,de,sa,xlm-roberta-base,ft,13.170827599764104
283,token-classification,udpos28,fce84d6d,de,olo,xlm-roberta-base,ft,53.09139784946236
284,token-classification,udpos28,fce84d6d,de,ar,xlm-roberta-base,ft,78.64224341421962
285,token-classification,udpos28,fce84d6d,de,wo,xlm-roberta-base,ft,22.35904082955282
286,token-classification,udpos28,fce84d6d,de,bg,xlm-roberta-base,ft,91.27448486390232
287,token-classification,udpos28,fce84d6d,de,aqz,xlm-roberta-base,ft,14.395886889460154
288,token-classification,udpos28,fce84d6d,de,mpu,xlm-roberta-base,ft,2.054794520547945
289,token-classification,udpos28,fce84d6d,de,xnr,xlm-roberta-base,ft,41.44789180588703
290,token-classification,udpos28,fce84d6d,de,br,xlm-roberta-base,ft,61.76610223136573
291,token-classification,udpos28,fce84d6d,de,te,xlm-roberta-base,ft,81.13730929264909
292,token-classification,udpos28,fce84d6d,de,yue,xlm-roberta-base,ft,45.322603822388274
293,token-classification,udpos28,fce84d6d,de,cu,xlm-roberta-base,ft,42.29887349217426
294,token-classification,udpos28,fce84d6d,de,krl,xlm-roberta-base,ft,65.90174531351002
295,token-classification,udpos28,fce84d6d,de,hsb,xlm-roberta-base,ft,68.55439642324889
296,token-classification,udpos28,fce84d6d,de,ajp,xlm-roberta-base,ft,66.28643852978455
297,token-classification,udpos28,fce84d6d,de,kpv,xlm-roberta-base,ft,28.21037552440397
298,token-classification,udpos28,fce84d6d,de,ga,xlm-roberta-base,ft,66.27123952705348
299,token-classification,udpos28,fce84d6d,de,nyq,xlm-roberta-base,ft,39.743589743589745
300,token-classification,udpos28,fce84d6d,de,myu,xlm-roberta-base,ft,8.456659619450317
301,token-classification,udpos28,fce84d6d,de,gv,xlm-roberta-base,ft,21.321998612074946
302,token-classification,udpos28,fce84d6d,de,sms,xlm-roberta-base,ft,26.41770401106501
303,token-classification,udpos28,fce84d6d,de,af,xlm-roberta-base,ft,88.85024346616316
304,token-classification,udpos28,fce84d6d,de,otk,xlm-roberta-base,ft,39.366515837104075
305,token-classification,udpos28,fce84d6d,de,tpn,xlm-roberta-base,ft,21.07913669064748
306,token-classification,udpos28,fce84d6d,de,be,xlm-roberta-base,ft,89.59530352235822
