,task_type,task_name,digest,lang_train,lang_pred,model_id,model_type,score
68,token-classification,udpos28,b0072947,en,hi,xlm-roberta-base,ft,70.04168143235626
69,token-classification,udpos28,b0072947,en,lzh,xlm-roberta-base,ft,4.8123681071657955
70,token-classification,udpos28,b0072947,en,koi,xlm-roberta-base,ft,47.19904648390942
71,token-classification,udpos28,b0072947,en,fo,xlm-roberta-base,ft,75.19196692262257
72,token-classification,udpos28,b0072947,en,sa,xlm-roberta-base,ft,32.76980538627875
73,token-classification,udpos28,b0072947,en,olo,xlm-roberta-base,ft,65.65860215053763
74,token-classification,udpos28,b0072947,en,ar,xlm-roberta-base,ft,73.4208290057596
75,token-classification,udpos28,b0072947,en,wo,xlm-roberta-base,ft,36.55217109526895
76,token-classification,udpos28,b0072947,en,bg,xlm-roberta-base,ft,86.58102264054948
77,token-classification,udpos28,b0072947,en,aqz,xlm-roberta-base,ft,24.67866323907455
78,token-classification,udpos28,b0072947,en,mpu,xlm-roberta-base,ft,15.068493150684931
79,token-classification,udpos28,b0072947,en,xnr,xlm-roberta-base,ft,46.738265712012726
80,token-classification,udpos28,b0072947,en,br,xlm-roberta-base,ft,62.84222187054914
81,token-classification,udpos28,b0072947,en,te,xlm-roberta-base,ft,82.38557558945908
82,token-classification,udpos28,b0072947,en,yue,xlm-roberta-base,ft,28.121856588590315
83,token-classification,udpos28,b0072947,en,cu,xlm-roberta-base,ft,51.47044163094407
84,token-classification,udpos28,b0072947,en,krl,xlm-roberta-base,ft,67.97026502908857
85,token-classification,udpos28,b0072947,en,hsb,xlm-roberta-base,ft,67.88375558867362
86,token-classification,udpos28,b0072947,en,ajp,xlm-roberta-base,ft,64.25855513307985
87,token-classification,udpos28,b0072947,en,kpv,xlm-roberta-base,ft,41.51232988846823
88,token-classification,udpos28,b0072947,en,ga,xlm-roberta-base,ft,61.7805966643176
89,token-classification,udpos28,b0072947,en,nyq,xlm-roberta-base,ft,50.0
90,token-classification,udpos28,b0072947,en,myu,xlm-roberta-base,ft,22.198731501057082
91,token-classification,udpos28,b0072947,en,gv,xlm-roberta-base,ft,38.89659958362248
92,token-classification,udpos28,b0072947,en,sms,xlm-roberta-base,ft,37.15998155832181
93,token-classification,udpos28,b0072947,en,af,xlm-roberta-base,ft,86.41558183444302
94,token-classification,udpos28,b0072947,en,otk,xlm-roberta-base,ft,37.10407239819005
95,token-classification,udpos28,b0072947,en,tpn,xlm-roberta-base,ft,34.388489208633096
96,token-classification,udpos28,b0072947,en,be,xlm-roberta-base,ft,82.3694728953285
97,token-classification,udpos28,b0072947,en,sr,xlm-roberta-base,ft,83.81052447246302
98,token-classification,udpos28,b0072947,en,mdf,xlm-roberta-base,ft,45.26954659050339
99,token-classification,udpos28,b0072947,en,hyw,xlm-roberta-base,ft,74.38349270256668
100,token-classification,udpos28,b0072947,en,gd,xlm-roberta-base,ft,53.86977886977887
101,token-classification,udpos28,b0072947,en,kfm,xlm-roberta-base,ft,50.0
102,token-classification,udpos28,b0072947,en,he,xlm-roberta-base,ft,87.5
103,token-classification,udpos28,b0072947,en,ug,xlm-roberta-base,ft,71.0602013560715
104,token-classification,udpos28,b0072947,en,ckt,xlm-roberta-base,ft,31.926214969847464
105,token-classification,udpos28,b0072947,nl,en,xlm-roberta-base,ft,86.35214494509256
106,token-classification,udpos28,b0072947,nl,nl,xlm-roberta-base,ft,89.45091807909604
107,token-classification,udpos28,b0072947,nl,de,xlm-roberta-base,ft,86.1743612328034
108,token-classification,udpos28,b0072947,nl,it,xlm-roberta-base,ft,84.09803096206913
109,token-classification,udpos28,b0072947,nl,fr,xlm-roberta-base,ft,83.27192336035371
110,token-classification,udpos28,b0072947,nl,es,xlm-roberta-base,ft,85.56191348134584
111,token-classification,udpos28,b0072947,nl,ru,xlm-roberta-base,ft,83.90858058306364
112,token-classification,udpos28,b0072947,nl,sv,xlm-roberta-base,ft,86.7528557513504
113,token-classification,udpos28,b0072947,nl,no,xlm-roberta-base,ft,82.7552138810417
114,token-classification,udpos28,b0072947,nl,da,xlm-roberta-base,ft,86.14187369051183
115,token-classification,udpos28,b0072947,nl,nds,xlm-roberta-base,ft,59.10112359550562
116,token-classification,udpos28,b0072947,nl,akk,xlm-roberta-base,ft,39.20061491160646
117,token-classification,udpos28,b0072947,nl,hy,xlm-roberta-base,ft,80.75173569547522
118,token-classification,udpos28,b0072947,nl,cy,xlm-roberta-base,ft,67.05451067899267
119,token-classification,udpos28,b0072947,nl,orv,xlm-roberta-base,ft,72.49317430665326
120,token-classification,udpos28,b0072947,nl,sq,xlm-roberta-base,ft,74.94577006507592
121,token-classification,udpos28,b0072947,nl,sl,xlm-roberta-base,ft,71.4428025900714
122,token-classification,udpos28,b0072947,nl,gub,xlm-roberta-base,ft,32.671081677704194
123,token-classification,udpos28,b0072947,nl,kmr,xlm-roberta-base,ft,76.02109515260324
124,token-classification,udpos28,b0072947,nl,tr,xlm-roberta-base,ft,74.7457627118644
125,token-classification,udpos28,b0072947,nl,fi,xlm-roberta-base,ft,81.28915611991758
126,token-classification,udpos28,b0072947,nl,id,xlm-roberta-base,ft,82.67642516618545
127,token-classification,udpos28,b0072947,nl,uk,xlm-roberta-base,ft,81.98266775969083
128,token-classification,udpos28,b0072947,nl,pl,xlm-roberta-base,ft,82.64506442724918
129,token-classification,udpos28,b0072947,nl,pt,xlm-roberta-base,ft,86.67372694378255
130,token-classification,udpos28,b0072947,nl,kk,xlm-roberta-base,ft,79.15985997666277
131,token-classification,udpos28,b0072947,nl,la,xlm-roberta-base,ft,74.92480747408199
132,token-classification,udpos28,b0072947,nl,fro,xlm-roberta-base,ft,59.517225486807234
133,token-classification,udpos28,b0072947,nl,bxr,xlm-roberta-base,ft,63.72607655502392
134,token-classification,udpos28,b0072947,nl,urb,xlm-roberta-base,ft,26.25
135,token-classification,udpos28,b0072947,nl,ko,xlm-roberta-base,ft,60.79255478835185
136,token-classification,udpos28,b0072947,nl,et,xlm-roberta-base,ft,83.0905349127384
137,token-classification,udpos28,b0072947,nl,hr,xlm-roberta-base,ft,83.38829348722176
138,token-classification,udpos28,b0072947,nl,got,xlm-roberta-base,ft,30.535399097862324
139,token-classification,udpos28,b0072947,nl,gsw,xlm-roberta-base,ft,55.33240997229917
140,token-classification,udpos28,b0072947,nl,aii,xlm-roberta-base,ft,16.114790286975715
141,token-classification,udpos28,b0072947,nl,sme,xlm-roberta-base,ft,45.33466533466534
142,token-classification,udpos28,b0072947,nl,pcm,xlm-roberta-base,ft,42.01575242210915
143,token-classification,udpos28,b0072947,nl,lv,xlm-roberta-base,ft,83.07148337169352
144,token-classification,udpos28,b0072947,nl,zh,xlm-roberta-base,ft,29.570554108264474
145,token-classification,udpos28,b0072947,nl,tl,xlm-roberta-base,ft,72.3463687150838
146,token-classification,udpos28,b0072947,nl,bm,xlm-roberta-base,ft,36.432033567242996
147,token-classification,udpos28,b0072947,nl,lt,xlm-roberta-base,ft,81.32034268436082
148,token-classification,udpos28,b0072947,nl,gl,xlm-roberta-base,ft,82.64951321279554
149,token-classification,udpos28,b0072947,nl,vi,xlm-roberta-base,ft,63.85612714345462
150,token-classification,udpos28,b0072947,nl,el,xlm-roberta-base,ft,78.2838552257015
151,token-classification,udpos28,b0072947,nl,ca,xlm-roberta-base,ft,82.43373960147031
152,token-classification,udpos28,b0072947,nl,cs,xlm-roberta-base,ft,82.78673264416247
153,token-classification,udpos28,b0072947,nl,myv,xlm-roberta-base,ft,50.330033003300336
154,token-classification,udpos28,b0072947,nl,bho,xlm-roberta-base,ft,53.2483120780195
155,token-classification,udpos28,b0072947,nl,th,xlm-roberta-base,ft,47.42854582922677
156,token-classification,udpos28,b0072947,nl,mr,xlm-roberta-base,ft,82.20858895705521
157,token-classification,udpos28,b0072947,nl,eu,xlm-roberta-base,ft,74.29227865758595
158,token-classification,udpos28,b0072947,nl,sk,xlm-roberta-base,ft,84.07314911786031
159,token-classification,udpos28,b0072947,nl,quc,xlm-roberta-base,ft,39.71726691349714
160,token-classification,udpos28,b0072947,nl,yo,xlm-roberta-base,ft,28.20188387459581
161,token-classification,udpos28,b0072947,nl,wbp,xlm-roberta-base,ft,40.48582995951417
162,token-classification,udpos28,b0072947,nl,ta,xlm-roberta-base,ft,82.08204334365325
163,token-classification,udpos28,b0072947,nl,mt,xlm-roberta-base,ft,32.656010114693395
164,token-classification,udpos28,b0072947,nl,grc,xlm-roberta-base,ft,53.225571149301196
165,token-classification,udpos28,b0072947,nl,is,xlm-roberta-base,ft,79.13297289739228
166,token-classification,udpos28,b0072947,nl,gun,xlm-roberta-base,ft,33.91502276176024
167,token-classification,udpos28,b0072947,nl,ur,xlm-roberta-base,ft,68.50601107659057
168,token-classification,udpos28,b0072947,nl,ro,xlm-roberta-base,ft,80.36426051301612
169,token-classification,udpos28,b0072947,nl,fa,xlm-roberta-base,ft,76.46134791408635
170,token-classification,udpos28,b0072947,nl,apu,xlm-roberta-base,ft,45.751633986928105
171,token-classification,udpos28,b0072947,nl,ja,xlm-roberta-base,ft,15.132466794516656
172,token-classification,udpos28,b0072947,nl,hu,xlm-roberta-base,ft,80.82886676875957
173,token-classification,udpos28,b0072947,nl,hi,xlm-roberta-base,ft,73.44707133093708
174,token-classification,udpos28,b0072947,nl,lzh,xlm-roberta-base,ft,13.423249839434812
175,token-classification,udpos28,b0072947,nl,koi,xlm-roberta-base,ft,51.96662693682956
176,token-classification,udpos28,b0072947,nl,fo,xlm-roberta-base,ft,75.57321591580303
177,token-classification,udpos28,b0072947,nl,sa,xlm-roberta-base,ft,41.586396697464124
178,token-classification,udpos28,b0072947,nl,olo,xlm-roberta-base,ft,67.27150537634408
179,token-classification,udpos28,b0072947,nl,ar,xlm-roberta-base,ft,77.36285525446134
180,token-classification,udpos28,b0072947,nl,wo,xlm-roberta-base,ft,40.67833225318643
181,token-classification,udpos28,b0072947,nl,bg,xlm-roberta-base,ft,86.13584329687103
182,token-classification,udpos28,b0072947,nl,aqz,xlm-roberta-base,ft,40.3598971722365
183,token-classification,udpos28,b0072947,nl,mpu,xlm-roberta-base,ft,23.28767123287671
184,token-classification,udpos28,b0072947,nl,xnr,xlm-roberta-base,ft,48.80668257756563
185,token-classification,udpos28,b0072947,nl,br,xlm-roberta-base,ft,57.93638233897769
186,token-classification,udpos28,b0072947,nl,te,xlm-roberta-base,ft,83.35644937586684
187,token-classification,udpos28,b0072947,nl,yue,xlm-roberta-base,ft,35.55108492599511
188,token-classification,udpos28,b0072947,nl,cu,xlm-roberta-base,ft,53.20506430066793
189,token-classification,udpos28,b0072947,nl,krl,xlm-roberta-base,ft,69.36005171299288
190,token-classification,udpos28,b0072947,nl,hsb,xlm-roberta-base,ft,74.11512667660209
191,token-classification,udpos28,b0072947,nl,ajp,xlm-roberta-base,ft,66.92015209125475
192,token-classification,udpos28,b0072947,nl,kpv,xlm-roberta-base,ft,44.87874756983526
193,token-classification,udpos28,b0072947,nl,ga,xlm-roberta-base,ft,65.73486806044946
194,token-classification,udpos28,b0072947,nl,nyq,xlm-roberta-base,ft,47.43589743589743
195,token-classification,udpos28,b0072947,nl,myu,xlm-roberta-base,ft,28.541226215644823
196,token-classification,udpos28,b0072947,nl,gv,xlm-roberta-base,ft,42.33171408743927
197,token-classification,udpos28,b0072947,nl,sms,xlm-roberta-base,ft,41.53988012909175
198,token-classification,udpos28,b0072947,nl,af,xlm-roberta-base,ft,84.90509788333499
199,token-classification,udpos28,b0072947,nl,otk,xlm-roberta-base,ft,37.10407239819005
200,token-classification,udpos28,b0072947,nl,tpn,xlm-roberta-base,ft,39.20863309352518
201,token-classification,udpos28,b0072947,nl,be,xlm-roberta-base,ft,84.20559580314763
202,token-classification,udpos28,b0072947,nl,sr,xlm-roberta-base,ft,83.57411785307767
203,token-classification,udpos28,b0072947,nl,mdf,xlm-roberta-base,ft,47.91146019278829
204,token-classification,udpos28,b0072947,nl,hyw,xlm-roberta-base,ft,72.69753397081027
205,token-classification,udpos28,b0072947,nl,gd,xlm-roberta-base,ft,58.47665847665847
206,token-classification,udpos28,b0072947,nl,kfm,xlm-roberta-base,ft,48.64864864864865
207,token-classification,udpos28,b0072947,nl,he,xlm-roberta-base,ft,89.58333333333334
208,token-classification,udpos28,b0072947,nl,ug,xlm-roberta-base,ft,73.59769878775427
209,token-classification,udpos28,b0072947,nl,ckt,xlm-roberta-base,ft,35.367151472153246
210,token-classification,udpos28,b0072947,de,en,xlm-roberta-base,ft,84.41655913412161
211,token-classification,udpos28,b0072947,de,nl,xlm-roberta-base,ft,84.8781779661017
212,token-classification,udpos28,b0072947,de,de,xlm-roberta-base,ft,90.09158714348993
213,token-classification,udpos28,b0072947,de,it,xlm-roberta-base,ft,82.33478321874561
214,token-classification,udpos28,b0072947,de,fr,xlm-roberta-base,ft,79.26939677860827
215,token-classification,udpos28,b0072947,de,es,xlm-roberta-base,ft,84.05813687342642
216,token-classification,udpos28,b0072947,de,ru,xlm-roberta-base,ft,82.38535428899957
217,token-classification,udpos28,b0072947,de,sv,xlm-roberta-base,ft,86.76171079429736
218,token-classification,udpos28,b0072947,de,no,xlm-roberta-base,ft,82.01577671776347
219,token-classification,udpos28,b0072947,de,da,xlm-roberta-base,ft,86.04210316272574
220,token-classification,udpos28,b0072947,de,nds,xlm-roberta-base,ft,58.651685393258425
221,token-classification,udpos28,b0072947,de,akk,xlm-roberta-base,ft,31.990776325903152
222,token-classification,udpos28,b0072947,de,hy,xlm-roberta-base,ft,78.95618865214269
223,token-classification,udpos28,b0072947,de,cy,xlm-roberta-base,ft,66.03442779725853
224,token-classification,udpos28,b0072947,de,orv,xlm-roberta-base,ft,70.64520764477655
225,token-classification,udpos28,b0072947,de,sq,xlm-roberta-base,ft,81.88720173535792
226,token-classification,udpos28,b0072947,de,sl,xlm-roberta-base,ft,70.6832143450108
227,token-classification,udpos28,b0072947,de,gub,xlm-roberta-base,ft,30.242825607064017
228,token-classification,udpos28,b0072947,de,kmr,xlm-roberta-base,ft,73.70960502692998
229,token-classification,udpos28,b0072947,de,tr,xlm-roberta-base,ft,73.16897791474062
230,token-classification,udpos28,b0072947,de,fi,xlm-roberta-base,ft,81.49939032081738
231,token-classification,udpos28,b0072947,de,id,xlm-roberta-base,ft,78.59732760357215
232,token-classification,udpos28,b0072947,de,uk,xlm-roberta-base,ft,81.22145450286918
233,token-classification,udpos28,b0072947,de,pl,xlm-roberta-base,ft,81.62544752602663
234,token-classification,udpos28,b0072947,de,pt,xlm-roberta-base,ft,83.84079075103698
235,token-classification,udpos28,b0072947,de,kk,xlm-roberta-base,ft,76.76779463243874
236,token-classification,udpos28,b0072947,de,la,xlm-roberta-base,ft,73.22485044123965
237,token-classification,udpos28,b0072947,de,fro,xlm-roberta-base,ft,57.97326880977071
238,token-classification,udpos28,b0072947,de,bxr,xlm-roberta-base,ft,62.37041467304625
239,token-classification,udpos28,b0072947,de,urb,xlm-roberta-base,ft,22.916666666666664
240,token-classification,udpos28,b0072947,de,ko,xlm-roberta-base,ft,58.341427234358164
241,token-classification,udpos28,b0072947,de,et,xlm-roberta-base,ft,83.42921035147704
242,token-classification,udpos28,b0072947,de,hr,xlm-roberta-base,ft,81.60346248969496
243,token-classification,udpos28,b0072947,de,got,xlm-roberta-base,ft,26.573838007452444
244,token-classification,udpos28,b0072947,de,gsw,xlm-roberta-base,ft,59.695290858725755
245,token-classification,udpos28,b0072947,de,aii,xlm-roberta-base,ft,14.56953642384106
246,token-classification,udpos28,b0072947,de,sme,xlm-roberta-base,ft,38.481518481518485
247,token-classification,udpos28,b0072947,de,pcm,xlm-roberta-base,ft,42.071513208336235
248,token-classification,udpos28,b0072947,de,lv,xlm-roberta-base,ft,79.82254244637913
249,token-classification,udpos28,b0072947,de,zh,xlm-roberta-base,ft,42.16784669724624
250,token-classification,udpos28,b0072947,de,tl,xlm-roberta-base,ft,68.80819366852886
251,token-classification,udpos28,b0072947,de,bm,xlm-roberta-base,ft,32.50379801779643
252,token-classification,udpos28,b0072947,de,lt,xlm-roberta-base,ft,77.91029732907776
253,token-classification,udpos28,b0072947,de,gl,xlm-roberta-base,ft,78.54659248956885
254,token-classification,udpos28,b0072947,de,vi,xlm-roberta-base,ft,61.672940192388126
255,token-classification,udpos28,b0072947,de,el,xlm-roberta-base,ft,82.39121594143961
256,token-classification,udpos28,b0072947,de,ca,xlm-roberta-base,ft,78.6757593344941
257,token-classification,udpos28,b0072947,de,cs,xlm-roberta-base,ft,81.5839498309735
258,token-classification,udpos28,b0072947,de,myv,xlm-roberta-base,ft,46.04571568267938
259,token-classification,udpos28,b0072947,de,bho,xlm-roberta-base,ft,51.867966991747934
260,token-classification,udpos28,b0072947,de,th,xlm-roberta-base,ft,52.33850013439656
261,token-classification,udpos28,b0072947,de,mr,xlm-roberta-base,ft,81.59509202453987
262,token-classification,udpos28,b0072947,de,eu,xlm-roberta-base,ft,76.61852793960779
263,token-classification,udpos28,b0072947,de,sk,xlm-roberta-base,ft,82.65528075404818
264,token-classification,udpos28,b0072947,de,quc,xlm-roberta-base,ft,31.689666778862335
265,token-classification,udpos28,b0072947,de,yo,xlm-roberta-base,ft,22.831435399971884
266,token-classification,udpos28,b0072947,de,wbp,xlm-roberta-base,ft,39.27125506072874
267,token-classification,udpos28,b0072947,de,ta,xlm-roberta-base,ft,80.41795665634675
268,token-classification,udpos28,b0072947,de,mt,xlm-roberta-base,ft,28.80881423281857
269,token-classification,udpos28,b0072947,de,grc,xlm-roberta-base,ft,57.371692002450914
270,token-classification,udpos28,b0072947,de,is,xlm-roberta-base,ft,79.44116893104332
271,token-classification,udpos28,b0072947,de,gun,xlm-roberta-base,ft,31.33535660091047
272,token-classification,udpos28,b0072947,de,ur,xlm-roberta-base,ft,62.72457111981629
273,token-classification,udpos28,b0072947,de,ro,xlm-roberta-base,ft,78.62496424144179
274,token-classification,udpos28,b0072947,de,fa,xlm-roberta-base,ft,73.68818536084343
275,token-classification,udpos28,b0072947,de,apu,xlm-roberta-base,ft,36.11111111111111
276,token-classification,udpos28,b0072947,de,ja,xlm-roberta-base,ft,25.65700688969387
277,token-classification,udpos28,b0072947,de,hu,xlm-roberta-base,ft,81.97741194486983
278,token-classification,udpos28,b0072947,de,hi,xlm-roberta-base,ft,72.73831823014226
279,token-classification,udpos28,b0072947,de,lzh,xlm-roberta-base,ft,19.813744380218367
280,token-classification,udpos28,b0072947,de,koi,xlm-roberta-base,ft,46.603098927294404
281,token-classification,udpos28,b0072947,de,fo,xlm-roberta-base,ft,75.31010041346721
282,token-classification,udpos28,b0072947,de,sa,xlm-roberta-base,ft,32.612541773147235
283,token-classification,udpos28,b0072947,de,olo,xlm-roberta-base,ft,66.73387096774194
284,token-classification,udpos28,b0072947,de,ar,xlm-roberta-base,ft,73.10452270795959
285,token-classification,udpos28,b0072947,de,wo,xlm-roberta-base,ft,32.750054007345
286,token-classification,udpos28,b0072947,de,bg,xlm-roberta-base,ft,82.68252353090817
287,token-classification,udpos28,b0072947,de,aqz,xlm-roberta-base,ft,28.277634961439592
288,token-classification,udpos28,b0072947,de,mpu,xlm-roberta-base,ft,19.17808219178082
289,token-classification,udpos28,b0072947,de,xnr,xlm-roberta-base,ft,48.88623707239459
290,token-classification,udpos28,b0072947,de,br,xlm-roberta-base,ft,58.506092736192436
291,token-classification,udpos28,b0072947,de,te,xlm-roberta-base,ft,78.08599167822469
292,token-classification,udpos28,b0072947,de,yue,xlm-roberta-base,ft,42.707285529530104
293,token-classification,udpos28,b0072947,de,cu,xlm-roberta-base,ft,52.36766025321503
294,token-classification,udpos28,b0072947,de,krl,xlm-roberta-base,ft,68.87524240465417
295,token-classification,udpos28,b0072947,de,hsb,xlm-roberta-base,ft,72.55961251862891
296,token-classification,udpos28,b0072947,de,ajp,xlm-roberta-base,ft,64.1318124207858
297,token-classification,udpos28,b0072947,de,kpv,xlm-roberta-base,ft,40.14120536171084
298,token-classification,udpos28,b0072947,de,ga,xlm-roberta-base,ft,62.88074543888498
299,token-classification,udpos28,b0072947,de,nyq,xlm-roberta-base,ft,44.871794871794876
300,token-classification,udpos28,b0072947,de,myu,xlm-roberta-base,ft,27.061310782241016
301,token-classification,udpos28,b0072947,de,gv,xlm-roberta-base,ft,33.15405968077724
302,token-classification,udpos28,b0072947,de,sms,xlm-roberta-base,ft,39.326878745965885
303,token-classification,udpos28,b0072947,de,af,xlm-roberta-base,ft,84.1399185133658
304,token-classification,udpos28,b0072947,de,otk,xlm-roberta-base,ft,37.10407239819005
305,token-classification,udpos28,b0072947,de,tpn,xlm-roberta-base,ft,33.59712230215827
306,token-classification,udpos28,b0072947,de,be,xlm-roberta-base,ft,83.43742193354984
307,token-classification,udpos28,b0072947,de,sr,xlm-roberta-base,ft,81.24507486209613
308,token-classification,udpos28,b0072947,de,mdf,xlm-roberta-base,ft,44.412709746519106
309,token-classification,udpos28,b0072947,de,hyw,xlm-roberta-base,ft,73.51534977352793
310,token-classification,udpos28,b0072947,de,gd,xlm-roberta-base,ft,53.53194103194103
311,token-classification,udpos28,b0072947,de,kfm,xlm-roberta-base,ft,41.891891891891895
312,token-classification,udpos28,b0072947,de,he,xlm-roberta-base,ft,86.45833333333334
313,token-classification,udpos28,b0072947,de,ug,xlm-roberta-base,ft,69.81713581261558
314,token-classification,udpos28,b0072947,de,ckt,xlm-roberta-base,ft,34.79957431713373
315,token-classification,udpos28,b0072947,it,en,xlm-roberta-base,ft,84.11897927474786
316,token-classification,udpos28,b0072947,it,nl,xlm-roberta-base,ft,84.60010593220339
317,token-classification,udpos28,b0072947,it,de,xlm-roberta-base,ft,82.53007883612379
318,token-classification,udpos28,b0072947,it,it,xlm-roberta-base,ft,89.87886441232871
319,token-classification,udpos28,b0072947,it,fr,xlm-roberta-base,ft,87.68712496052215
320,token-classification,udpos28,b0072947,it,es,xlm-roberta-base,ft,89.68184939345389
321,token-classification,udpos28,b0072947,it,ru,xlm-roberta-base,ft,83.49256797348889
